BLOCK_NUMBER,BLOCK_TIMESTAMP,TX_HASH,ORIGIN_FROM_ADDRESS,ORIGIN_TO_ADDRESS,EVENT_INDEX,VAULT_NUMBER,COLLATERAL_TYPE,URN_ADDRESS,DEBT_TO_COVER_AMOUNT,COLLATERAL_LIQUIDATED_AMOUNT,DAI_REPAYED_AMOUNT
12327861,2021-04-28T08:36:06Z,0xb63a7f00423e20de071490cf943920652f1d3c9a848362fd9bebe5915727e878,0xa8162ebe6170d30219e0e251fca451d454c19f98,0xa5679c04fc3d9d8b0aab1f0ab83555b301ca70ea,89,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.66904,22.16924896,44247.78761
12327970,2021-04-28T08:57:35Z,0x8fc584fe27307a11e49283532e9fd16c6565f92e890041b4431235c9fa947eeb,0x1acb45ed8939f76d110aa0e16bb57cac548e5af0,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,34,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.51821,22.16917087,44247.78761
12327851,2021-04-28T08:34:46Z,0xd389b1959d55f912acead26357d8cac05231b3227aec0feaeed8c0c973a67fe0,0xa8162ebe6170d30219e0e251fca451d454c19f98,0xa5679c04fc3d9d8b0aab1f0ab83555b301ca70ea,24,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.6784,22.16925381,44247.78761
12327947,2021-04-28T08:52:59Z,0x50570935fbb136e76dd0177edaf3aff512d9b13fa747faa64eaf8e6240de87b8,0x7a6ea19cdd0b2962aaf87fa8e2e4593d4030fd4c,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,34,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.55051,22.16918759,44247.78761
12327834,2021-04-28T08:31:50Z,0xc88d755e717210f912043254d8e8afee6c0fb10b4ff1719a24f8224b23493626,0xa8162ebe6170d30219e0e251fca451d454c19f98,0xa5679c04fc3d9d8b0aab1f0ab83555b301ca70ea,69,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.69899,22.16926447,44247.78761
12327735,2021-04-28T08:09:42Z,0x9f3b31f9e75cd069810d823edc7460cb1f1335ffb567309f851457b781e15513,0x1acb45ed8939f76d110aa0e16bb57cac548e5af0,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,8,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.85438,22.16934492,44247.78761
12327730,2021-04-28T08:08:20Z,0xd9a8a23eb7f2e7607d1f85ad4713a73bd885fc7a84a40980881d34995b057eb0,0x7a6ea19cdd0b2962aaf87fa8e2e4593d4030fd4c,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,13,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.86398,22.16934989,44247.78761
12327926,2021-04-28T08:48:19Z,0x4bbb3acb992cf879c4488e1496d3124788fab7c1c3bad1a70569486392c07915,0x1acb45ed8939f76d110aa0e16bb57cac548e5af0,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,40,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.58327,22.16920455,44247.78761
12327694,2021-04-28T08:00:02Z,0x2027b2b978097920ccbb7bd083d2fb716def0b2aef6ff0ed99f902407f4bfa5c,0x7a6ea19cdd0b2962aaf87fa8e2e4593d4030fd4c,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,26,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.92225,22.16938006,44247.78761
12327795,2021-04-28T08:22:59Z,0x94372184f3bab517f428a9869b5af78892d93839ad8a8ef060938625438ea628,0x1acb45ed8939f76d110aa0e16bb57cac548e5af0,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,26,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.76113,22.16929664,44247.78761
12327872,2021-04-28T08:37:30Z,0x50d9e61752ba75b37e7f8f6b8c2d3b5ac15d9b8b06d23c6db9d86a72ce3b4b05,0xa8162ebe6170d30219e0e251fca451d454c19f98,0xa5679c04fc3d9d8b0aab1f0ab83555b301ca70ea,56,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.65921,22.16924387,44247.78761
12327716,2021-04-28T08:05:39Z,0x92858aec1f37f22f63835a5e5211d68e76b9402bd3a340fc986a47859380d057,0x7a6ea19cdd0b2962aaf87fa8e2e4593d4030fd4c,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,8,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.88282,22.16935964,44247.78761
12327931,2021-04-28T08:49:18Z,0x5c6e1a5782243b4f541e25bf55d4fff91de24b7f80630641dc68278768b8da9c,0x7a6ea19cdd0b2962aaf87fa8e2e4593d4030fd4c,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,25,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.57637,22.16920098,44247.78761
12327737,2021-04-28T08:10:16Z,0x977ce999354cf8e3ef61ee82a3db0bd0f6af6402021540c35bae1ad2e933d65c,0x1acb45ed8939f76d110aa0e16bb57cac548e5af0,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,8,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.8504,22.16934286,44247.78761
12327859,2021-04-28T08:35:51Z,0x36a8aceb65b057686fb4db49c28eaf00c8be072135172a083a2d5017016db512,0x7a6ea19cdd0b2962aaf87fa8e2e4593d4030fd4c,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,24,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.67079,22.16924987,44247.78761
12327859,2021-04-28T08:35:51Z,0x362c86227e37d72dfe4582a1676de65f34038c817cf5aaafce3a07850eda625f,0xa8162ebe6170d30219e0e251fca451d454c19f98,0xa5679c04fc3d9d8b0aab1f0ab83555b301ca70ea,37,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.67079,22.16924987,44247.78761
12327887,2021-04-28T08:40:59Z,0x3e80e3dc7d99227cdf8c646d399f9f0e8e94236e0a28456a7cf6cb141596cb09,0xa8162ebe6170d30219e0e251fca451d454c19f98,0xa5679c04fc3d9d8b0aab1f0ab83555b301ca70ea,123,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.63476,22.16923121,44247.78761
12327863,2021-04-28T08:36:36Z,0xd623384f7c6afea0e70c6fa14210e71e849b1b58534c821e4d31bc8cfda53b71,0x7a6ea19cdd0b2962aaf87fa8e2e4593d4030fd4c,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,15,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.66553,22.16924714,44247.78761
12327708,2021-04-28T08:03:31Z,0x3a9d1fa611de3f134de678effd1d989937457f8f4d57e9aec2c19840994b8cc8,0x1acb45ed8939f76d110aa0e16bb57cac548e5af0,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,25,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.89779,22.1693674,44247.78761
12327919,2021-04-28T08:47:32Z,0x17f21fbcd5b96d7727734bf68af82837f4074d13d71ff959d12b977608b325d2,0x1acb45ed8939f76d110aa0e16bb57cac548e5af0,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,33,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.58877,22.1692074,44247.78761
12327889,2021-04-28T08:42:02Z,0xc08829db8306d5bc34770b34ca7f78b406c3553fa02249a9b92b910d1418b55e,0x1acb45ed8939f76d110aa0e16bb57cac548e5af0,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,58,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.62738,22.16922739,44247.78761
12327893,2021-04-28T08:42:52Z,0xce6ad8015b1979653f630c8d1e32486826e5607fdb0179a64995a44828cc736e,0x7a6ea19cdd0b2962aaf87fa8e2e4593d4030fd4c,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,9,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.62153,22.16922436,44247.78761
12327811,2021-04-28T08:26:37Z,0x5e04ce477755c7031a0fd4025fb6001a0fba07918da5d9a8b15a6d28081d1837,0x7a6ea19cdd0b2962aaf87fa8e2e4593d4030fd4c,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,33,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.73562,22.16928343,44247.78761
12327837,2021-04-28T08:32:14Z,0x043ca2c9c0463e014760f30bb8937bf1fe361a349e3095359c2125360f1351db,0xa8162ebe6170d30219e0e251fca451d454c19f98,0xa5679c04fc3d9d8b0aab1f0ab83555b301ca70ea,81,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.69619,22.16926301,44247.78761
12327707,2021-04-28T08:03:01Z,0x251c7c355d0eac27f7f77fcb62a95a0da6499ab3dc1ec75c83b88000e31166de,0x7a6ea19cdd0b2962aaf87fa8e2e4593d4030fd4c,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,8,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.9013,22.16936921,44247.78761
12327877,2021-04-28T08:38:51Z,0x8138a379f815663f2d2344943bea07bd58c4d89a2fca6d8dcf64065e1fd5c9cd,0xa8162ebe6170d30219e0e251fca451d454c19f98,0xa5679c04fc3d9d8b0aab1f0ab83555b301ca70ea,33,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.64973,22.16923896,44247.78761
12327918,2021-04-28T08:47:30Z,0xd5c6180a6b37f7bd387172151162bc38a247b2ad8f6bedd803d05e537d4107f4,0x7a6ea19cdd0b2962aaf87fa8e2e4593d4030fd4c,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,16,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.589,22.16920752,44247.78761
12327888,2021-04-28T08:41:39Z,0x9b0196e2aa5fbbd9c7c7954591137fba2aa6f8840bde9f9128ac7fa77098947b,0xa8162ebe6170d30219e0e251fca451d454c19f98,0xa5679c04fc3d9d8b0aab1f0ab83555b301ca70ea,145,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.63007,22.16922879,44247.78761
12327808,2021-04-28T08:26:17Z,0x0334f4b72fbecc8af9a45ba7298535c3a7e6395623d51a75cb1a101c90891e7b,0x1acb45ed8939f76d110aa0e16bb57cac548e5af0,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,48,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.73796,22.16928464,44247.78761
12327862,2021-04-28T08:36:26Z,0x00f8ec331e0230126fc5060282fb4fd0ad7e1b7745f4030a804ddc94ad7631cf,0xa8162ebe6170d30219e0e251fca451d454c19f98,0xa5679c04fc3d9d8b0aab1f0ab83555b301ca70ea,31,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.6667,22.16924775,44247.78761
12327875,2021-04-28T08:37:59Z,0x458c0d1e7db933cb3abba3a92d4a41cfc209963a4235cb258c86fab5be12b2e2,0xa8162ebe6170d30219e0e251fca451d454c19f98,0xa5679c04fc3d9d8b0aab1f0ab83555b301ca70ea,59,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.65582,22.16924211,44247.78761
12327915,2021-04-28T08:47:06Z,0x42283eb98dc9f036132a1c5138853a21a2db1948885c7f7a4db0271e7491073b,0x7a6ea19cdd0b2962aaf87fa8e2e4593d4030fd4c,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,37,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.59181,22.16920897,44247.78761
12327858,2021-04-28T08:35:44Z,0xa629138e138b375a7126b2645c1fe49f06340e14afe35265f6b4bd2e107e08b4,0xa8162ebe6170d30219e0e251fca451d454c19f98,0xa5679c04fc3d9d8b0aab1f0ab83555b301ca70ea,47,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.67161,22.16925029,44247.78761
12327966,2021-04-28T08:56:45Z,0x434c2acb9416ce09b8db7c34a4b5aae21b1941166f2c971317e61b17017f11e7,0x1acb45ed8939f76d110aa0e16bb57cac548e5af0,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,27,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.52406,22.1691739,44247.78761
12327770,2021-04-28T08:17:37Z,0x41077f6475cd88b629dbed53998f22678044d85fc1116b13d10023b25310c49c,0x1acb45ed8939f76d110aa0e16bb57cac548e5af0,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,32,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.7988,22.16931614,44247.78761
12327834,2021-04-28T08:31:50Z,0x652589763725e984738f9de328c9ab8a83f4d8ceaac95f67764c0938b022d80b,0xa8162ebe6170d30219e0e251fca451d454c19f98,0xa5679c04fc3d9d8b0aab1f0ab83555b301ca70ea,74,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.69899,22.16926447,44247.78761
12327797,2021-04-28T08:23:31Z,0x7a98f22959fc0f9e4c0641b182ef02e89b457fc6623a3e5a77eaa64b249d16f0,0x1acb45ed8939f76d110aa0e16bb57cac548e5af0,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,19,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.75738,22.1692947,44247.78761
12327850,2021-04-28T08:34:42Z,0xf75f7f4b1be2b0f7c3a0f9864b08705aa8e13dc4dca8a05ff8129dd6253b934f,0x1acb45ed8939f76d110aa0e16bb57cac548e5af0,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,9,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.67887,22.16925405,44247.78761
12327875,2021-04-28T08:37:59Z,0x1fa08cf33c9b7abcb55b86195d45c0a7cb54bbad5f9cf11bd8a1fe81205462a8,0xa8162ebe6170d30219e0e251fca451d454c19f98,0xa5679c04fc3d9d8b0aab1f0ab83555b301ca70ea,49,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.65582,22.16924211,44247.78761
12327833,2021-04-28T08:31:34Z,0xfbcb881ba36a11d78e08ab6649ed545650986cbcda3c4729641bc0762564994d,0xa8162ebe6170d30219e0e251fca451d454c19f98,0xa5679c04fc3d9d8b0aab1f0ab83555b301ca70ea,56,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.70087,22.16926544,44247.78761
12327885,2021-04-28T08:39:43Z,0xacebaac5d41bdeaffcd548b26bc961ab24dffc4aaf2e542998f4cf6269793103,0xa8162ebe6170d30219e0e251fca451d454c19f98,0xa5679c04fc3d9d8b0aab1f0ab83555b301ca70ea,112,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.64365,22.16923581,44247.78761
12327971,2021-04-28T08:57:44Z,0x1b95a11716082ee649d2b5b485b1379b537d0f0f4ce2b032a4a0186d09f9caab,0x7a6ea19cdd0b2962aaf87fa8e2e4593d4030fd4c,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,47,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.51716,22.16917032,44247.78761
12327864,2021-04-28T08:36:40Z,0x2b9e832b253d558684de0e2bbfcaec4f7b0000bc346d0c5df88543118137eb1a,0x1acb45ed8939f76d110aa0e16bb57cac548e5af0,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,26,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.66506,22.1692469,44247.78761
12327837,2021-04-28T08:32:14Z,0x2a9030ebc7a3ab5ad3c045a7da549aeba3da6d80aec4a82c2ddfd36bd0674cf2,0xa8162ebe6170d30219e0e251fca451d454c19f98,0xa5679c04fc3d9d8b0aab1f0ab83555b301ca70ea,86,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.69619,22.16926301,44247.78761
12327736,2021-04-28T08:09:44Z,0x115fca8b39b1ae9d5c7957e173a78b68619c4c01c8c9770336f5070b0495ce7a,0x7a6ea19cdd0b2962aaf87fa8e2e4593d4030fd4c,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,36,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.85415,22.1693448,44247.78761
12327875,2021-04-28T08:37:59Z,0xb9340d6aa8df33b9e226e747e7660b4ace5ef995068a413572f9581047749e92,0xa8162ebe6170d30219e0e251fca451d454c19f98,0xa5679c04fc3d9d8b0aab1f0ab83555b301ca70ea,39,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.65582,22.16924211,44247.78761
12327793,2021-04-28T08:22:45Z,0x1bac8949d1245c2f69af0141460d6abd1725e1fb5bf0716e2f5720ed44c885de,0x7a6ea19cdd0b2962aaf87fa8e2e4593d4030fd4c,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,35,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.76276,22.16929748,44247.78761
12327868,2021-04-28T08:37:14Z,0x93ced6c1bdce7b161de487dbb22b5b4ba52b44cdda0620bbaf2b80fbe289685c,0xa8162ebe6170d30219e0e251fca451d454c19f98,0xa5679c04fc3d9d8b0aab1f0ab83555b301ca70ea,17,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.6619,22.16924526,44247.78761
12327844,2021-04-28T08:33:43Z,0x10b2d9040b1b3e9f7541fc9198f45b5214639f9d0642f6e015e05617df7cd5ac,0x1acb45ed8939f76d110aa0e16bb57cac548e5af0,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,28,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.68577,22.16925762,44247.78761
12327887,2021-04-28T08:40:59Z,0xba0c58e439b569e91190f354fa29dee8f4345279fcdbdb0958bd902e1c0aca6d,0xa8162ebe6170d30219e0e251fca451d454c19f98,0xa5679c04fc3d9d8b0aab1f0ab83555b301ca70ea,168,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.63476,22.16923121,44247.78761
12327939,2021-04-28T08:51:05Z,0x2d9f1ad6cd7d1feab70e63401186d25280b993440b35fd5487f96e9328e63887,0x1acb45ed8939f76d110aa0e16bb57cac548e5af0,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,34,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.56385,22.1691945,44247.78761
12327851,2021-04-28T08:34:46Z,0x41664024b14569a92b6c180efcb7ce4665be71f6c0c23cfb0ea98d45d967d94d,0xa8162ebe6170d30219e0e251fca451d454c19f98,0xa5679c04fc3d9d8b0aab1f0ab83555b301ca70ea,19,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.6784,22.16925381,44247.78761
12327887,2021-04-28T08:40:59Z,0x865db6256058e9c6b99a7a3f0318ef5b744376111c4fc99ec76de43611300268,0xa8162ebe6170d30219e0e251fca451d454c19f98,0xa5679c04fc3d9d8b0aab1f0ab83555b301ca70ea,143,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.63476,22.16923121,44247.78761
12327806,2021-04-28T08:25:40Z,0xc7ddb832a38b26c4edfa019c9850885a9ac6e386da7357164f00e5ec627e363f,0x1acb45ed8939f76d110aa0e16bb57cac548e5af0,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,44,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.74229,22.16928688,44247.78761
12327828,2021-04-28T08:30:42Z,0x3c7c3da50cf2561cdc936518d92c9a71b17bb687eb684c52eb903e70364b15a7,0x7a6ea19cdd0b2962aaf87fa8e2e4593d4030fd4c,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,10,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.70695,22.16926859,44247.78761
12327818,2021-04-28T08:28:56Z,0x6f2cb78fd66672fb278c5fb9dda354e87ef2df17b8ffa315830a12b61c97784b,0x1acb45ed8939f76d110aa0e16bb57cac548e5af0,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,11,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.71935,22.16927501,44247.78761
12327834,2021-04-28T08:31:50Z,0x3280bea33bd5aa5b01e87f33df7bb6fa147e5cd3250f0cd49e4cead11d22e8ab,0xa8162ebe6170d30219e0e251fca451d454c19f98,0xa5679c04fc3d9d8b0aab1f0ab83555b301ca70ea,64,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.69899,22.16926447,44247.78761
12327862,2021-04-28T08:36:26Z,0x0b7cfbaf9bafb192fa73122998ce0d3f4f0fb191c14af724ba13855265f86d15,0xa8162ebe6170d30219e0e251fca451d454c19f98,0xa5679c04fc3d9d8b0aab1f0ab83555b301ca70ea,36,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.6667,22.16924775,44247.78761
12327924,2021-04-28T08:48:06Z,0x68c2f461789fc1102c58b1293699d984b0c2f363f3215c12150c49c95a84c384,0x7a6ea19cdd0b2962aaf87fa8e2e4593d4030fd4c,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,33,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.58479,22.16920534,44247.78761
12327858,2021-04-28T08:35:44Z,0x43c7252c415f02b66c722f52648c7e8d4a460a8988b42891086c784da547847b,0x1acb45ed8939f76d110aa0e16bb57cac548e5af0,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,30,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.67161,22.16925029,44247.78761
12327718,2021-04-28T08:05:56Z,0xc0c0f1a22ef1dcbc3f54ef7daa7a1e07ecb007616ba68fa5ac7ccab7f88ebdcf,0x7a6ea19cdd0b2962aaf87fa8e2e4593d4030fd4c,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,13,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.88083,22.16935861,44247.78761
12327886,2021-04-28T08:40:16Z,0x2eeeaf8b8091f175e7b6e663653dfc5ea294679da472595cb21ed8e643ba898f,0xa8162ebe6170d30219e0e251fca451d454c19f98,0xa5679c04fc3d9d8b0aab1f0ab83555b301ca70ea,146,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.63979,22.16923381,44247.78761
12327849,2021-04-28T08:34:14Z,0xa550baa354fd2f9fb9247c83f61f3eca30944f8c04b44c0bddee7e2da025537a,0xa8162ebe6170d30219e0e251fca451d454c19f98,0xa5679c04fc3d9d8b0aab1f0ab83555b301ca70ea,108,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.68214,22.16925574,44247.78761
12327801,2021-04-28T08:24:39Z,0x8e18c8d2ea97da0ad19ff542a98d474591cd5ee39997cbf3758d4d133e4c471a,0x1acb45ed8939f76d110aa0e16bb57cac548e5af0,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,25,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.74942,22.16929058,44247.78761
12327927,2021-04-28T08:48:41Z,0x91f77b0f6534437d631e1ab6970611803d3a0922eb31d2c2868bd4fb70b495db,0x7a6ea19cdd0b2962aaf87fa8e2e4593d4030fd4c,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,14,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.5807,22.16920322,44247.78761
12327969,2021-04-28T08:57:30Z,0xc013532cec28075dae9d12e101e20542c9082a92242b9ec646c05949faeb7009,0x7a6ea19cdd0b2962aaf87fa8e2e4593d4030fd4c,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,29,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.5188,22.16917117,44247.78761
12327837,2021-04-28T08:32:14Z,0xaf971e74f4a14fc3e77d0bf67dfbd3f7391578738c000102a5aba36c5dee4daa,0xa8162ebe6170d30219e0e251fca451d454c19f98,0xa5679c04fc3d9d8b0aab1f0ab83555b301ca70ea,96,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.69619,22.16926301,44247.78761
12327826,2021-04-28T08:30:27Z,0xb71a999e572c0b77e2f33f0ff077cf8f3c69fadac1a5507eb223f49ff0e4f07e,0x7a6ea19cdd0b2962aaf87fa8e2e4593d4030fd4c,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,15,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.70871,22.1692695,44247.78761
12327839,2021-04-28T08:33:06Z,0x49e26c8fd4fe23177862d38f989b43cb31a73ad2d92df8090e3dc1c43e654875,0x1acb45ed8939f76d110aa0e16bb57cac548e5af0,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,14,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.6901,22.16925986,44247.78761
12327769,2021-04-28T08:17:29Z,0x9e68f2b3e2738fa2cec134a38e6ddac13b5af707214b4325fddf5a4d9c11f2a0,0xa8162ebe6170d30219e0e251fca451d454c19f98,0xa5679c04fc3d9d8b0aab1f0ab83555b301ca70ea,26,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.79974,22.16931663,44247.78761
12327759,2021-04-28T08:14:37Z,0x9101f322106c481f5f2f2ca7d885844fb038255c6db79824ad08751fdc8b2fc7,0x1acb45ed8939f76d110aa0e16bb57cac548e5af0,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,69,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.81986,22.16932705,44247.78761
12327704,2021-04-28T08:01:52Z,0x3fb3547602ad5c2161f87b75e8c6b74667a770174d42c9b32cb61786f30cc74d,0x1acb45ed8939f76d110aa0e16bb57cac548e5af0,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,24,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.90938,22.16937339,44247.78761
12327821,2021-04-28T08:29:04Z,0xf367fe6e42e8d87b8d600c36e8a6f2349a9493bfaa5213b0f0fe12cce131bae7,0xa8162ebe6170d30219e0e251fca451d454c19f98,0xa5679c04fc3d9d8b0aab1f0ab83555b301ca70ea,127,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.71842,22.16927452,44247.78761
12327870,2021-04-28T08:37:18Z,0x8d722f7669b69391ca9f2d33b0e3e604d5211b2fc37d39fad8ad3d8dd9aa747d,0xa8162ebe6170d30219e0e251fca451d454c19f98,0xa5679c04fc3d9d8b0aab1f0ab83555b301ca70ea,29,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.66061,22.1692446,44247.78761
12327914,2021-04-28T08:47:02Z,0xb352f10962c22787abcaf1bed98bbf2bf072610483dedc30c98628b14dfac3f6,0x1acb45ed8939f76d110aa0e16bb57cac548e5af0,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,26,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.59228,22.16920922,44247.78761
