BLOCK_NUMBER,BLOCK_TIMESTAMP,VAULT_NUMBER,ILK,URN_ADDRESS
11543902,2020-12-28 17:59:59.000,18539,ETH-B,0x2706ff83577a754e6cf1755b8147d75e400b314c
11852523,2021-02-14 03:59:43.000,20952,ETH-B,0x9cc31394e3dfd3a5bf22b3274fe8ed2e82a600f3
11584005,2021-01-03 21:34:41.000,18882,ETH-B,0x3448692a5833f5a1b7b7f7f4436b922690f3cda6
11705233,2021-01-22 12:15:46.000,20008,ETH-B,0x468a8bff7514af891c3744636b22603a1f3110ab
11573509,2021-01-02 07:03:28.000,18772,ETH-B,0xd0dca7ecaac355696f3416808f1b90f42cde24f2
11528575,2020-12-26 09:48:47.000,18425,ETH-B,0x4a77f758edf90d3c7a4794537ec11b64db1618a4
11638872,2021-01-12 07:43:04.000,19344,ETH-B,0xad4e9ed76778ed1276567c5096fadb45231049c0
11714693,2021-01-23 22:58:14.000,20084,ETH-B,0x912885666d4024a3a63194c678c5120c7ed0034c
11573545,2021-01-02 07:12:50.000,18774,ETH-B,0xb66f7cf0e38f9e46c920c0fe6c3046b76f45aa8c
11594609,2021-01-05 12:54:03.000,18957,ETH-B,0xcda07178a8563acc497fa2dcde7088db1ce8ab74
11533998,2020-12-27 05:45:41.000,18457,ETH-B,0x963348a45624eef5af57dcb6816bce02ef1700c7
11513038,2020-12-24 00:22:14.000,18351,ETH-B,0xfeafa61f5185db58c5958867cfd315504db44a3e
11496624,2020-12-21 11:58:45.000,18257,ETH-B,0x2f6cf91c1e4034ab39b1d1d49abacd82e4c4196a
11693404,2021-01-20 16:30:50.000,19911,ETH-B,0x8fb717c3b94115f108862f0261d898ec1079aca5
11616596,2021-01-08 21:46:36.000,19133,ETH-B,0xe98440c42b3a605515acdd8e750dc7123a2217c6
11637144,2021-01-12 01:27:17.000,19323,ETH-B,0xb7c5f390c3bdd0dd3d4cb9fb92bea74eab21f75d
11482073,2020-12-19 06:43:08.000,18165,ETH-B,0xe5655a4e6cb0c78b2e1abcdc1f658ad8a637fe1a
11649726,2021-01-13 23:24:59.000,19462,ETH-B,0xc1730df83f724c12e93c3fc7f1eba80cff2a55ff
11550869,2020-12-29 19:48:07.000,18584,ETH-B,0x937d9f320888afe9f1182135213e6bcee896da83
11620345,2021-01-09 11:41:12.000,19159,ETH-B,0x27f43b95123584734018f7a5928b3abe903c827e
11687678,2021-01-19 19:35:16.000,19850,ETH-B,0x8a844cee2d18cb1e8603946df448d2aadb3b2181
11750748,2021-01-29 12:13:38.000,20366,ETH-B,0xa8b9ce34bb8fa711b910d11d10e8a1413b6b9733
11705252,2021-01-22 12:19:53.000,20009,ETH-B,0xa01bc4aee53d4d82e735727fba7edf5726982b34
11714616,2021-01-23 22:42:18.000,20083,ETH-B,0x2f104ffd4181338c7109a489e23471cec0ed4169
11499197,2020-12-21 21:29:26.000,18285,ETH-B,0x94709ac87a898ce0688d98529c71998630f11907
11594359,2021-01-05 11:59:24.000,18952,ETH-B,0xdc9272e87add3cdca55d678d0ef75bcb7e62c7b8
11705276,2021-01-22 12:24:17.000,20011,ETH-B,0x12daa441aae2ee1fcb80cd53180721a7b7fd0e3e
11650479,2021-01-14 02:06:47.000,19473,ETH-B,0xce128a43e433ad9d53fa9a6eb0b51678e145ac2b
11594445,2021-01-05 12:19:27.000,18953,ETH-B,0xa634c5fbaba64c34e27646aa87e958c9b71001bf
11478389,2020-12-18 16:58:52.000,18143,ETH-B,0xc78ae2ce9849538662ae3b0385b14691f3347c83
11622825,2021-01-09 20:44:14.000,19195,ETH-B,0x7464cbd7c58818d3cc0c98c96e7b8a1f6fe75298
11521322,2020-12-25 07:06:40.000,18386,ETH-B,0x9ce9e5c28de25256c53310337007eaa59b902428
11680837,2021-01-18 18:23:40.000,19784,ETH-B,0x23718a4fc5b3d5c9f2f54c49aea7801250d5dae9
11532991,2020-12-27 01:54:04.000,18449,ETH-B,0x65b0d366457501e88dc4e6ab1e7c2a36f75e7d65
11613573,2021-01-08 10:37:14.000,19110,ETH-B,0x5549f25e84737a0efa039fbf7643464b4bc05ce6
11622864,2021-01-09 20:53:05.000,19197,ETH-B,0x92270f6f81411296a3fdf271ab1b2a4bae638d46
11718126,2021-01-24 11:45:36.000,20109,ETH-B,0x648fd67f274505d18019ae6fb6898abd1fbb4d0d
11459556,2020-12-15 19:24:15.000,18042,ETH-B,0x1ca52016ec6b9aa11c439dd99888e548f6f0baa8
11512626,2020-12-23 22:44:44.000,18349,ETH-B,0x97e6173a3e3eb8372ccd263c9126d932cf8ae380
11516867,2020-12-24 14:33:14.000,18366,ETH-B,0x6e8e8ec09a0af9e803c674f9e903ed646ae7f935
11588557,2021-01-04 14:39:51.000,18906,ETH-B,0x536b82b1bcffc0186e894a74e148644eae0553a1
11639646,2021-01-12 10:44:28.000,19350,ETH-B,0x250368c647f0917337085cb3491460a3a52c1dd1
11591644,2021-01-05 01:48:27.000,18928,ETH-B,0xa517f9543e4c75eaae11c94169b109de0e492e20
11603878,2021-01-06 22:54:35.000,19016,ETH-B,0x4da5e9b623db5ebb5602d5eb739c106e81e876ab
11643610,2021-01-13 01:11:33.000,19395,ETH-B,0xdfc9bbe59db5e4846cda7f563cce0efe65567992
11693395,2021-01-20 16:29:06.000,19910,ETH-B,0x3d96a45a804516044d047897278c311af70aef8b
11705285,2021-01-22 12:26:49.000,20012,ETH-B,0x8d86415bbda55d784bc0b52255a32230bfaa5878
11584044,2021-01-03 21:44:28.000,18883,ETH-B,0x501806d8b6bf98574fdfcbca732dd678fcbbd41e
11533503,2020-12-27 03:51:38.000,18454,ETH-B,0x5a2f5b5aae5519a9f343ace2843d543cedb7c901
11691883,2021-01-20 11:01:37.000,19901,ETH-B,0x9b58e4d6e1fbaf28503ce8669b103f68c99ee222
11738505,2021-01-27 14:56:40.000,20299,ETH-B,0x9705fa60655e4f7cd2438f62b05bbfdcde28c74f
11483782,2020-12-19 12:53:50.000,18179,ETH-B,0x0055d88f6a0fbc8c87b4d506f70005d58805574b
11703133,2021-01-22 04:22:34.000,19990,ETH-B,0xa1d73665898a7c696165be34afaa6e4db6167f77
11641444,2021-01-12 17:14:12.000,19369,ETH-B,0x4f3e150d6946040a697aed60e1d86456b2bad783
11640786,2021-01-12 14:58:58.000,19364,ETH-B,0x330ddd4640a8b25a1627169a33cbf32ddf2c3552
11766111,2021-01-31 20:58:18.000,20446,ETH-B,0x825105030af0414d9cfef9bfe7b9355dde90c157
11743920,2021-01-28 11:03:24.000,20327,ETH-B,0xdb947134cf77b8073ac260a52e682ae73a5289ef
11647235,2021-01-13 14:44:28.000,19435,ETH-B,0x238d169699bbb4cb91c9fe0f5c7d8632af39c3f4
11633261,2021-01-11 11:12:14.000,19284,ETH-B,0x743edb6e287487fb2071e054991dadc6232cb235
11652147,2021-01-14 08:28:02.000,19497,ETH-B,0x1e6a43ed64c623d8a8f8006dd38eed2cf97594ee
11594315,2021-01-05 11:48:08.000,18948,ETH-B,0x7f0a633f9db30e0b59bf815a338290cc41e9956b
11567573,2021-01-01 09:28:08.000,18706,ETH-B,0xf3c85e0171ad06d220529dacaab0816723690c22
11829582,2021-02-10 15:29:42.000,20823,ETH-B,0x2671acd4723316e9e7cbf93f4f4616d47b2697b1
11573797,2021-01-02 08:08:54.000,18775,ETH-B,0x1490820d52b1fece18d3b1d45d6e7e3030b0a128
11703225,2021-01-22 04:42:58.000,19991,ETH-B,0x9ff235b0425092c7c5a1c56bdc478cf14a9a2840
11576463,2021-01-02 17:55:33.000,18791,ETH-B,0x4001442547b6d24ba690fb1dc39d53e7b9d1866e
11718199,2021-01-24 12:04:15.000,20113,ETH-B,0xe3d6666770c16c6e32e3f71ef81c9cc4b86219df
11576439,2021-01-02 17:50:21.000,18789,ETH-B,0xd8115531d376a6644321de68ee15c3bf313328e4
11460034,2020-12-15 21:13:00.000,18044,ETH-B,0xbf3c022534887281ad26083baefafe5215321bdb
11474630,2020-12-18 03:08:17.000,18116,ETH-B,0xd90272abe6f817325e1cae73b2d2616ddf9556af
11581770,2021-01-03 13:24:43.000,18863,ETH-B,0x8dd1d91e0c2c665f7582c1fa8d60f674206b34e3
11778090,2021-02-02 17:11:55.000,20523,ETH-B,0xaa4f11a09508490abcf618779c0f5327ee66abd8
11571229,2021-01-01 22:46:42.000,18745,ETH-B,0xb2dc501751e0eeb6286ecbd68cfbf4edc89622db
11571465,2021-01-01 23:38:18.000,18748,ETH-B,0x0b11dc54c71bc44bdf1bb6fa7c15fa973a469a79
11690469,2021-01-20 05:50:06.000,19890,ETH-B,0xd71d6a269268f2dc7a02ac552113008685058a67
11544423,2020-12-28 19:45:17.000,18545,ETH-B,0xe2aa48d23fa2bc620c402df0b7e58fe8870fcc37
14259345,2022-02-23 01:19:46.000,27593,ETH-B,0x822316383224868d295cf30d8f13dd2652d1ab02
15548286,2022-09-16 19:34:47.000,29468,ETH-B,0x9cd1ab5784f8f49b456783844b23216afffee4f6
15671022,2022-10-03 23:51:47.000,29570,ETH-B,0x64c3540fd910617d1c41dd65860ecf6eef02c02b
14989565,2022-06-19 07:24:48.000,28729,ETH-B,0x97da938d8ce73101c1c52281df651a31c5306621
15441099,2022-08-30 15:18:10.000,29367,ETH-B,0xd42466582e1c1e05d7ab40693fd2196c7ffea780
14815424,2022-05-21 05:19:13.000,28383,ETH-B,0x2171a7bfb36187353ffe34fd35d6643f19e94d39
14064870,2022-01-23 23:29:41.000,27320,ETH-B,0x64a0be875f67ec4004234d9b1014003a6cd499f0
15563167,2022-09-18 21:40:23.000,29491,ETH-B,0x3e36ff5146bbd79782fd0f60591e0e38f86f8377
14224193,2022-02-17 14:30:10.000,27555,ETH-B,0xaf278711f2975e483e4961f88f5a05e4816d6296
15361622,2022-08-17 23:38:02.000,29289,ETH-B,0xae62b7fc5a557fb9aefb0160292d8235269ace70
14891371,2022-06-02 13:55:51.000,28503,ETH-B,0xbf811cdb3cce2f5d09249a39bcd9d2f8e9cbf03d
14760850,2022-05-12 11:33:43.000,28266,ETH-B,0xebb070c06dbafecb9ff15d3f1734a271c580a171
15619350,2022-09-26 18:32:35.000,29539,ETH-B,0xa22ac60bf061db4a7a7595eeb927d555d86c808c
14048863,2022-01-21 12:19:05.000,27278,ETH-B,0xbbec7a6409e2d867fe01ead949e833f07b42624e
14948684,2022-06-12 06:18:55.000,28592,ETH-B,0xcbe79bace2380c3fc4c8ce4f5f20e1c7f7fdff6a
15308732,2022-08-09 15:14:52.000,29200,ETH-B,0x861d93a4cd0404bb47faa805a912550668b32168
15522909,2022-09-12 20:36:34.000,29423,ETH-B,0x837f0a62da7e7b0217cf35b3f1edd1783fc3e90e
15566753,2022-09-19 09:44:47.000,29496,ETH-B,0x3b795fbef5c4331c66b449d3b42319e4bbfb55ff
16141961,2022-12-08 19:04:35.000,29930,ETH-B,0x156fce12d15ea87fdf2664af095afdfe4d7c56a9
14760341,2022-05-12 09:36:08.000,28264,ETH-B,0xad9e4054c1c7bc1f5292486cd75cee6d9f9bc7a3
14756994,2022-05-11 20:31:05.000,28247,ETH-B,0xcf059e099a889f51db28170a4f2d4441abef7d6a
14959199,2022-06-14 01:41:15.000,28632,ETH-B,0xbcca95fd05e39bbec4c66b8f6618d1c5efd391cc
15945650,2022-11-11 08:41:23.000,29734,ETH-B,0x1834ad451a3a99f4eb15327fa765a59815d98000
14461461,2022-03-26 11:04:10.000,27842,ETH-B,0xd57e1386256f985e5c676eb95b7ce35afaca02a3
14982694,2022-06-18 02:57:27.000,28705,ETH-B,0x3eb839974313ca75c9e9d6b4cf9dc15ba373f5d9
15364331,2022-08-18 09:54:30.000,29292,ETH-B,0x2555c64d3b0156c10ecfeb3df4dee7306e00953a
16031192,2022-11-23 07:25:47.000,29853,ETH-B,0x6e11771dad20c59a6cc553190a2f036980803475
14614904,2022-04-19 10:04:25.000,28080,ETH-B,0x1d86d10e56de70cf5fc4d7da519243a900db87ce
14057363,2022-01-22 19:47:18.000,27304,ETH-B,0x31f9c3404f5aab06ad68b778951498719e22e399
14745521,2022-05-10 00:37:14.000,28221,ETH-B,0xca6ed717f4615653b41f30be58a7706ba8322b83
14052394,2022-01-22 01:32:31.000,27292,ETH-B,0x1889dda4bf4b288fb76f352df1cb939f232b09d2
16184075,2022-12-14 16:17:47.000,29952,ETH-B,0x13fdf46d68117aa2ca4087f4f2960a8518bbb173
14456106,2022-03-25 14:56:19.000,27829,ETH-B,0x4e355f82a77bf72ba9ee6bc57f02e00b61388877
14424365,2022-03-20 16:39:03.000,27792,ETH-B,0x03ecf3fae9e64ad42ff45e616abf64b7c734891a
15930055,2022-11-09 04:21:35.000,29713,ETH-B,0x797fa7038fa5b7e78a9198330b146783570dfaf4
14269004,2022-02-24 13:11:18.000,27607,ETH-B,0x72ea80675c10c9d7fa3862d4d47f3d13c9d1236c
14444356,2022-03-23 19:08:50.000,27814,ETH-B,0x2ac2890837c827134cd2f36b844dbd33bc25e297
15685449,2022-10-06 00:21:23.000,29589,ETH-B,0xfb59690f49a04ce142faf2e1e6befa956b690c39
14947778,2022-06-12 02:50:48.000,28588,ETH-B,0x39c7a1d270d7f5b48e0cbe58fa9c0d78f30ac20f
15919383,2022-11-07 16:36:47.000,29702,ETH-B,0xf499dad86e620e94d608661f01e9140cfc6c7072
14201000,2022-02-14 00:23:13.000,27517,ETH-B,0x684f04637acaba8aa79f30e8c516eed29776697f
14962021,2022-06-14 13:38:40.000,28646,ETH-B,0x8903ba8d4f20bd2deec78ca89c7a8c3848e550b1
15324215,2022-08-12 01:47:23.000,29231,ETH-B,0x2671706d44b27bb539c0541730e603ae6e0483cd
14804653,2022-05-19 11:21:00.000,28356,ETH-B,0x8e3ff1e7f7e9ee63d2ffc17c3c2685f9247a1167
14782886,2022-05-15 23:36:04.000,28312,ETH-B,0xb749b838d06c556e5639e792ba726b967afd79d6
14565407,2022-04-11 16:17:41.000,28006,ETH-B,0x65c3b772cc5151d065b6d1a5ef6da9ea285a3a53
14765178,2022-05-13 04:10:42.000,28278,ETH-B,0xd4215a11c0a49adfe68ed09ad34110e3669be9ff
15223385,2022-07-27 08:17:12.000,29092,ETH-B,0xa78f23c77194b581a133a77db663f3d5fa4b13a7
14248107,2022-02-21 07:34:16.000,27577,ETH-B,0x644d920972dd5ef392bf0b9c4140326e23138865
13929672,2022-01-03 01:45:03.000,27127,ETH-B,0xa3bdc7ba3e58918815c87641143bfec7a0c1a15e
15231843,2022-07-28 15:38:32.000,29102,ETH-B,0x1c8d2892fa77350f2fbacea98e3402c0b30e795b
14479295,2022-03-29 05:46:10.000,27867,ETH-B,0x784625e0bff70361e8851f602ee303bf89118a14
15554745,2022-09-17 17:19:23.000,29483,ETH-B,0xb7892538515d4d7c044de864a973caf127a3e9be
16177071,2022-12-13 16:49:35.000,29946,ETH-B,0xf9ded888b8c25e9aae0081c0ea665a938dd505c9
15368924,2022-08-19 03:14:31.000,29300,ETH-B,0x91eec3734cb00d6362f2919447e80da1496ad787
14814481,2022-05-21 01:38:18.000,28380,ETH-B,0x73ef42a227465039f5fe3443abaac2a0e53b9036
15339778,2022-08-14 12:35:49.000,29251,ETH-B,0xbde152c1afc296e15b603022a900ce2cd7216c9a
13869682,2021-12-24 19:09:46.000,27037,ETH-B,0xc1726e292cd46b663cbcafea82de217cfe921e16
14856322,2022-05-27 20:57:26.000,28454,ETH-B,0x43e169b86aa7b1cb19dab392a8e5d7904be65918
14762983,2022-05-12 19:48:37.000,28273,ETH-B,0x6b4bc5aba12f5368e9ddc700591e281dba8ab188
15664828,2022-10-03 03:05:11.000,29568,ETH-B,0x9455171606710d2824816ea4140752feee8cd75b
15092562,2022-07-07 01:46:01.000,28933,ETH-B,0x94dbdaae88dbf31d87367e34eefc726e03dcc553
14757354,2022-05-11 21:55:49.000,28248,ETH-B,0x770d85dbcff50f03fb2d88681470d26e4e38b48d
14814151,2022-05-21 00:20:10.000,28379,ETH-B,0x716afe478e22bfa306783d1f0b4f06dbaab1f578
14962211,2022-06-14 14:27:04.000,28647,ETH-B,0xc02a1fec2c7e7b9ba4df1c0e5e8fa6aa63668c92
15094725,2022-07-07 09:41:48.000,28937,ETH-B,0x0c00e064bf5fb40327b6fa44f6767c792de45af3
14861076,2022-05-28 15:31:24.000,28464,ETH-B,0x6e13c96da37461a61f7d7f5982b4ad5dc7b3e9b0
15126182,2022-07-12 06:11:36.000,28977,ETH-B,0x6270c30e896ea9aa18e5ca9f27406f3924f28ce1
14768534,2022-05-13 16:49:21.000,28287,ETH-B,0x63b815a799e80303d049bc58ccc15ecd01c92f57
14985227,2022-06-18 13:29:25.000,28715,ETH-B,0xa2f70d7f176c3102336e248d17e0cbc80e2ac486
14742675,2022-05-09 13:26:17.000,28213,ETH-B,0xe389f1176c5136000a0c505285959ccc76b17337
16239427,2022-12-22 09:44:23.000,29967,ETH-B,0xa0bdf488bd8826c9f2f872b3a3bba6e7ee1b7b0a
15324598,2022-08-12 03:08:35.000,29232,ETH-B,0x801ecde611251417fc325169b7a0be0bbda59d10
14758357,2022-05-12 01:47:05.000,28256,ETH-B,0x26d2cb08ca332670491cfc9fb91e1283f87dd56c
15550745,2022-09-17 03:51:35.000,29476,ETH-B,0xd9e9242a35f35c660edb9e92a16e07a4765b5ad8
14402970,2022-03-17 08:32:07.000,27758,ETH-B,0x4bca44b45fdbdd1ed900e8c0d0f4f67e72108516
14950584,2022-06-12 14:13:26.000,28599,ETH-B,0xa3812b5b8a5dd91a60969ac8e3925881642c8b95
14172780,2022-02-09 15:46:37.000,27481,ETH-B,0xbd1115df0c9fe3614b63f8d9dd0ee8037d98c9ad
15220720,2022-07-26 22:13:24.000,29089,ETH-B,0xe597fba10dd804f66d514129d81d00a4fa264fba
11611144,2021-01-08 01:54:26.000,19092,ETH-B,0x02d1be02f61eb85935dc2c31eca04da38916a67b
11681221,2021-01-18 19:54:06.000,19789,ETH-B,0x9c899e90244217c4ad9d0451323e17afaa312006
11683524,2021-01-19 04:21:25.000,19808,ETH-B,0xa9fc1615d12b30fba971aaecb9248724835fbd40
11613562,2021-01-08 10:35:20.000,19109,ETH-B,0x0812124f8ebad281acab2a4e955e12255e4d91da
11703357,2021-01-22 05:08:14.000,19994,ETH-B,0x18730555fcfa27594fb0bc93421d011419bca7da
11647245,2021-01-13 14:47:06.000,19436,ETH-B,0xfbe45562345edc938776af6dcc40848036898672
11507836,2020-12-23 05:14:36.000,18335,ETH-B,0x3085957e7197910c7147e86fbd7ce7b6e6fa0317
11538607,2020-12-27 22:37:52.000,18490,ETH-B,0x11bb759cccd26ef5999345dd57303808c182f452
11635540,2021-01-11 19:30:44.000,19307,ETH-B,0x3329d07a4d3237b272bc48ec3076c2323f25f229
11613583,2021-01-08 10:39:02.000,19111,ETH-B,0x1a615a4fb7aa279eb07e990b8f95004309643e8d
11698178,2021-01-21 10:16:07.000,19955,ETH-B,0xb50a941db04be34de51e0998af79911473509e60
11700841,2021-01-21 20:02:09.000,19974,ETH-B,0x9436a8e71cfb9d40933529cf2f8c874b7cd885b3
11705263,2021-01-22 12:21:53.000,20010,ETH-B,0x1a5fdd0cb68076b6419cd56eb94c25bebdce85bc
11495621,2020-12-21 08:27:37.000,18252,ETH-B,0xb907550a4016bdda1f5ec97f1e248ed92ed0c7a7
11668364,2021-01-16 20:20:45.000,19655,ETH-B,0x23d18f34cf1017ccddee9ad8bcf122af4bcac883
11667873,2021-01-16 18:31:24.000,19651,ETH-B,0xd19bd370857dfad1bd571f22105158a68db48ae8
11500990,2020-12-22 04:06:34.000,18297,ETH-B,0x017dcb1d2054b9bde732f7b8c9856d3234b2dbb5
11540487,2020-12-28 05:31:23.000,18514,ETH-B,0x6f80357cd45d52fdc1be99393558979f3498a6f3
11833019,2021-02-11 04:04:43.000,20849,ETH-B,0x63e4a0a619d6d1387eac491059a4f47f9e326392
11454929,2020-12-15 02:33:27.000,18029,ETH-B,0x12ba2f0bbc93616811d5191f6eb3669516ecc257
11554221,2020-12-30 08:09:56.000,18613,ETH-B,0x9652f51e91b1674eb0ef5be17c80e002404f2e4d
11692106,2021-01-20 11:49:43.000,19903,ETH-B,0x5e28c50bad43c007b98379dfe27f4cdc3f074b19
11566973,2021-01-01 07:04:06.000,18702,ETH-B,0x2120d1945422805b82b18235c83a7fcec94eec9e
11470345,2020-12-17 11:25:03.000,18098,ETH-B,0x1a8e882dfa7d4675226a71b94fc9bd5184665009
11486207,2020-12-19 21:48:06.000,18200,ETH-B,0x734d45639b28d8919debc3473fa57bc7f2d47844
11482641,2020-12-19 08:49:24.000,18171,ETH-B,0xaeaa38e6d24b0a743eb02740e0f4856108aaa927
11546864,2020-12-29 04:56:07.000,18557,ETH-B,0x38358b2aae96d3eba2b0b9e360919363e7286235
11571779,2021-01-02 00:46:43.000,18752,ETH-B,0x146ae0ecc208b57c5d2821231cfad9031ff65f44
11494269,2020-12-21 03:29:11.000,18247,ETH-B,0xc8d4c158cfea6f7744fd26a6f236f3360c2a149a
11802618,2021-02-06 11:58:02.000,20659,ETH-B,0x3bbfc6ef027bce66bd5b115e542418a67fb7c438
11714761,2021-01-23 23:12:33.000,20085,ETH-B,0xb658e7ce1c424622db299624f0f11b0c1cf3708e
11585429,2021-01-04 02:58:54.000,18890,ETH-B,0x60779ebe85fc2765a062c79a6f4d68727be1e1d4
11622786,2021-01-09 20:38:05.000,19193,ETH-B,0x783380dac29101664f18058a3b42a4b58a4f15ab
11578065,2021-01-02 23:39:46.000,18813,ETH-B,0xb4c1629909651ea4a7acefa5bc40abea4150d02e
11527110,2020-12-26 04:31:33.000,18417,ETH-B,0x205c4d3844bb64123938622f7f73e10a7b27cbc6
11594341,2021-01-05 11:55:00.000,18950,ETH-B,0x866698f02c8dbec274a34b0ac0790cf111e673b1
11733887,2021-01-26 21:46:19.000,20268,ETH-B,0x6e9dbe2b08bd9fdf8b7599529331848eeb0e48dd
11641463,2021-01-12 17:18:32.000,19371,ETH-B,0xc0629224aa69de11d9db22f7328a5df010eaab33
11551646,2020-12-29 22:43:33.000,18592,ETH-B,0x637822b16c9a6adbf23df72b324cfadbd7442634
11556976,2020-12-30 18:16:34.000,18630,ETH-B,0x2db184d559b581bcfeb67470dd7aff23bc81a30b
11623701,2021-01-10 00:04:14.000,19210,ETH-B,0xab070cad5ee5d2cec64e8479b2fd2d8b645fd951
11588122,2021-01-04 13:01:35.000,18904,ETH-B,0xf20398602b5e349b366b3f2ba35f7d1564d0407c
11842042,2021-02-12 13:22:04.000,20906,ETH-B,0xc432c4d7ff134b0033199e7e080612e9b5df2994
11780879,2021-02-03 03:32:48.000,20541,ETH-B,0x1915884f7b1fd01faec89e2fdc419b9db586f72a
11718396,2021-01-24 12:45:23.000,20116,ETH-B,0x86f7a837e75a9dd287610a9e5f38ee2855551d0e
11636249,2021-01-11 22:03:51.000,19313,ETH-B,0x08960d369552d79f15e1f1803ca6ad3fb647ee6f
11590037,2021-01-04 20:02:26.000,18917,ETH-B,0x60b8beba979f79605f00d299767f7e9ee4c01b10
11489491,2020-12-20 09:44:28.000,18217,ETH-B,0x3b9d67f8b6796e6d42d22ea889d846d6e7442007
11661025,2021-01-15 17:12:47.000,19585,ETH-B,0x9e639b1e786c47ba7725694dfb1c150a20dd8532
11706401,2021-01-22 16:35:42.000,20022,ETH-B,0xb1f293f65b9c1f4bffa69c2871923a23d15f075c
11736232,2021-01-27 06:35:48.000,20290,ETH-B,0xdf4851f6387a474a7f88461257bcf9d9eb5b3ea6
11594351,2021-01-05 11:57:26.000,18951,ETH-B,0xeca716ec1b9b4dfce8ffb0d0a3fb2122617af240
11475653,2020-12-18 06:54:08.000,18125,ETH-B,0xaa33c32e3643fa7a2099d72c9d889d02c63b81ca
11465253,2020-12-16 16:37:59.000,18060,ETH-B,0xa59f259d74814187508a566f853007eaf83a6e4b
11557975,2020-12-30 21:53:30.000,18642,ETH-B,0x269874a0b4603375bb0595d1fc78c0cae154ca02
11577816,2021-01-02 22:49:15.000,18810,ETH-B,0x19ac689b97636b8d713e89ec0a2cfaec2e548f9c
11541807,2020-12-28 10:10:58.000,18528,ETH-B,0xc749c34a2c409c120fed7c0e5c27ddd499735d07
11654418,2021-01-14 16:57:20.000,19518,ETH-B,0xc217e2cfd38f3c950f481b826305931139341fc5
11613606,2021-01-08 10:43:41.000,19112,ETH-B,0xc5cdbe03f8e0ff5387e96da6dd8b873de192dee6
11567718,2021-01-01 10:03:01.000,18710,ETH-B,0x9d6e970de4219a172e70fe8b1a3cebfab0d3736e
11573529,2021-01-02 07:08:06.000,18773,ETH-B,0xadf7a58d541bb523aed9b0b9e81ec45075c5eda2
11548385,2020-12-29 10:30:25.000,18570,ETH-B,0x93df59e2970bf54fb75d2c92bc5b86e1246d0b7f
11718208,2021-01-24 12:06:43.000,20114,ETH-B,0x26f386d11dfcc7facb0089d19cbb4f893cd90e01
11476448,2020-12-18 09:45:32.000,18132,ETH-B,0xaeeff32d90c3113a650cb0c6bf7781f7642b97b9
11468004,2020-12-17 02:41:44.000,18083,ETH-B,0x0a1620b4fd9393e4bab838ad0e1d092f7dadf67b
11637910,2021-01-12 04:12:31.000,19334,ETH-B,0xcbd4119008a745e4199eb3385170207349ff451c
11688295,2021-01-19 21:50:29.000,19860,ETH-B,0xf313480992a6fe21fd09276f8bdf9a79c0269cfa
11634797,2021-01-11 16:50:23.000,19296,ETH-B,0xcec6f356665434d49e8eae99496b45be3a041833
11724252,2021-01-25 10:17:42.000,20184,ETH-B,0xe9b60c22492a243343e4bb8b1730f09b841e68ee
11540368,2020-12-28 05:04:16.000,18513,ETH-B,0x0484fde041ea7e3a4ca816c05236e03a591b9cc2
11687749,2021-01-19 19:51:31.000,19851,ETH-B,0x2127bfc0b8d4e80c1d0317816a510d2a8fe4fa6b
11622903,2021-01-09 21:00:26.000,19200,ETH-B,0x89a7b54f046fdb0d94cc53c55b951d21ff0648cc
11741989,2021-01-28 03:45:29.000,20318,ETH-B,0x66641bfff33e80d9cf39b36c7c68146de54eaaac
11648805,2021-01-13 20:15:52.000,19447,ETH-B,0x8b13cee9087a6ffd1988efae6f3f72ed78911831
11567042,2021-01-01 07:19:51.000,18703,ETH-B,0x0397210ccf24c44d4ebf9cdc60b16bd7c150020d
11688630,2021-01-19 23:01:53.000,19865,ETH-B,0x9f53dc74ee22701aa21d8ec910ef3e6cb1d1e398
11558220,2020-12-30 22:49:56.000,18643,ETH-B,0xbdb402a2b67fc523607debf990dcfb7a52174c14
11588041,2021-01-04 12:42:45.000,18902,ETH-B,0x1901ef107952b8ef13c5e35f1d342e4fd4d4f0ef
11638215,2021-01-12 05:27:54.000,19338,ETH-B,0x70cec0f423402f0c43e9c1bda7a03bc0ea40c252
11391187,2020-12-05 07:06:28.000,17719,ETH-B,0x5761d2a792d9affdc6ad960f76846a97ce9bfc95
11280586,2020-11-18 07:30:56.000,16993,ETH-B,0xfff1191ae9659e56d0acfaef6fd572e5860a8e41
11376844,2020-12-03 02:14:22.000,17666,ETH-B,0x62ce23392642823487a2f1d8797128ec8938ed75
11097215,2020-10-21 04:01:42.000,16005,ETH-B,0x8a6acb10858bbb286ca29df52d875600b9d0de90
11314238,2020-11-23 11:30:54.000,17243,ETH-B,0xf156e2cb9979a9f86ebe0799b8aa25b489e39647
11338019,2020-11-27 03:09:11.000,17453,ETH-B,0xb6520d7a78080c9d35169a5e8fb4476f69d3d81f
11368258,2020-12-01 18:30:45.000,17624,ETH-B,0xbe6cb3da49dec0d781db49a30093839f4574cdf6
11366049,2020-12-01 10:22:12.000,17618,ETH-B,0x7fac3f302ff155a9ea4e23c9b8ef2421dfd12a37
11170076,2020-11-01 08:32:10.000,16398,ETH-B,0x7c21252d0cc9008da4d19c9acc38a3c692f9f4c9
