"day","dai_minted","dai_repaid","sum_dai","dai_delta","dai_outstanding","TO_VALUE","implied_revenue","price","RSI","rsi_status"
2021-11-21,1114500,0,0,1114500,149102552.619365,0.06,24510.0086497586,4436.192767,52.2303767340873,"in-between"
2021-11-22,2935000,9113872.7494765,0,-6178872.7494765,142923679.869888,0.06,23494.3035402556,4319.361567,48.9018819871678,"in-between"
2021-11-23,4098629.86673421,450024.160461111,0,3648605.7062731,146572285.576162,0.06,24094.0743412868,4101.062876,43.3437576900047,"in-between"
2021-11-24,6239931.20953555,2265442.22787608,0,3974488.98165947,150546774.557821,0.06,24747.4149958062,4355.420958,50.4155183298441,"in-between"
2021-11-25,1979521.21645811,3798068.39833377,0,-1818547.18187565,148728227.375945,0.06,24448.4757330321,4269.43722,48.2242250522754,"in-between"
2021-11-26,4416392.58945002,9017169.17287921,0,-4600776.58342919,144127450.792516,0.06,23692.1836919205,4515.8433,54.3479582051893,"in-between"
2021-11-27,18000,569115.474195244,0,-551115.474195244,143576335.318321,0.06,23601.5893673952,4048.312844,43.7698524788803,"in-between"
2021-11-28,1169470.44928963,5798902.67164673,0,-4629432.2223571,138946903.095964,0.06,22840.5868102954,4084.088486,44.65751028367,"in-between"
2021-11-29,1259091.4972795,805529.563145002,0,453561.9341345,139400465.030098,0.06,22915.1449364545,4290.091863,49.5920533871646,"in-between"
2021-11-30,5800894.43832748,11584811.2491944,0,-5783916.81086696,133616548.219231,0.06,21964.3640908326,4444.52828,52.9770496181533,"in-between"
2021-12-01,13569836.6025723,3201098.39480684,0,10368738.2077655,143985286.426997,0.06,23668.8142071776,4637.121617,56.867008304033,"in-between"
2021-12-02,5546020.10250062,288963.916595486,0,5257056.18590513,149242342.612902,0.06,24532.9878267784,4589.610618,55.6441057034034,"in-between"
2021-12-03,5767000,7525465.61836906,56475.272845703,-1814940.89121477,147427401.721687,0.06,24234.6413789075,4519.441028,53.8038248911229,"in-between"
2021-12-04,14417111.8252706,25358100.674055,233506.510777435,-11174495.3595618,136252906.362125,0.06,22397.7380321302,4240.155517,47.1236477094726,"in-between"
2021-12-05,6900618.04228958,3546845.38695903,0,3353772.65533056,139606679.017456,0.06,22949.0431261571,4101.656792,44.1933369502065,"in-between"
2021-12-06,3008783.1464592,13037730.785341,0,-10028947.6388818,129577731.378574,0.06,21300.4489937382,4198.572875,46.6914188018923,"in-between"
2021-12-07,2214355.35431685,150772.252765957,0,2063583.1015509,131641314.480125,0.06,21639.6681337192,4347.615631,50.3706643578525,"in-between"
2021-12-08,13864234.4652802,1297929.41810564,0,12566305.0471745,144207619.5273,0.06,23705.3621140766,4310.566646,49.4568908025646,"in-between"
2021-12-09,1781000,4754759.87171956,0,-2973759.87171956,141233859.65558,0.065,25151.2352811307,4431.540647,52.4877575839394,"in-between"
2021-12-10,4190266.16233757,3592112.33493014,0,598153.827407426,141832013.482987,0.065,25257.7558257375,4153.333311,45.7005989214687,"in-between"
2021-12-11,149000,9323653.41148645,0,-9174653.41148645,132657360.071501,0.065,23623.9134373906,3918.200743,40.8882471213101,"in-between"
2021-12-12,2455000,2772169.37403287,0,-317169.37403287,132340190.697468,0.065,23567.4312200971,4079.814931,45.1625391874462,"in-between"
2021-12-13,2596068.03235928,8559271.19784206,0,-5963203.16548278,126376987.531985,0.065,22505.4909303535,4135.84151,46.6039856015066,"in-between"
2021-12-14,2975461.55,385648.30540959,0,2589813.24459041,128966800.776576,0.065,22966.6905492532,3782.895262,39.5509340637336,"in-between"
2021-12-15,1387978.03153712,7003432.34813016,0,-5615454.31659304,123351346.459983,0.065,21966.6781367092,3858.164468,41.5814130282577,"in-between"
2021-12-16,6951973.55514716,1914622.42298424,0,5037351.13216292,128388697.592146,0.065,22863.7406670944,4015.722543,45.6935566595769,"in-between"
2021-12-17,3618931.41753209,1056693.99531138,0,2562237.42222071,130950935.014366,0.065,23320.0295231063,3971.559766,44.7428613024317,"in-between"
2021-12-18,1051829.27255584,0,0,1051829.27255584,132002764.286922,0.065,23507.3415853423,3886.747362,42.8969920644576,"in-between"
2021-12-19,636123.903911149,680286.090001304,0,-44162.186090155,131958602.100832,0.065,23499.4770864495,3966.425352,45.1849127655251,"in-between"
2021-12-20,887747.15162246,4206299.86402358,0,-3318552.71240112,128640049.388431,0.065,22908.501945885,3928.841724,44.2836114027253,"in-between"
2021-12-21,986328.683434441,931040.632057231,0,55288.05137721,128695337.439808,0.065,22918.3477632535,3950.482392,44.9643452763431,"in-between"
2021-12-22,798831.94837886,398562.830054801,0,400269.118324059,129095606.558132,0.065,22989.6285651468,4036.549718,47.7011204345551,"in-between"
2021-12-23,2853720.80109126,1624196.80970469,0,1229523.99138657,130325130.549519,0.065,23208.58489238,3992.594577,46.4312443186453,"in-between"
2021-12-24,3428113.31100555,2170608.0725597,0,1257505.23844585,131582635.787965,0.065,23432.5241814184,4113.529932,50.3477603397153,"in-between"
2021-12-25,340000,4039082.4991962,0,-3699082.4991962,127883553.288768,0.065,22773.7834623834,4055.117367,48.5031854688718,"in-between"
2021-12-26,7762569.922505,6580844.76313753,0,1181725.15936747,129065278.448136,0.065,22984.2276688461,4110.571871,50.3624521291939,"in-between"
2021-12-27,1931959.25347379,466807.061592542,0,1465152.19188125,130530430.640017,0.065,23245.1451824688,4075.031619,49.1379853032694,"in-between"
2021-12-28,1140589.9692958,7005673.33692474,0,-5865083.36762893,124665347.272388,0.065,22200.6782813842,4045.05135,48.0761203784914,"in-between"
2021-12-29,3517754.26359819,3804157.35124781,0,-286403.087649616,124378944.184739,0.065,22149.6749918028,3807.360367,40.5874376870266,"in-between"
2021-12-30,1452183.82123176,2948696.60304586,0,-1496512.78181411,122882431.402924,0.065,21883.1727155893,3644.405517,36.4011386172531,"in-between"
2021-12-31,3311418.33964912,3155811.83016871,0,155606.509480407,123038037.912405,0.065,21910.8834638529,3714.945456,39.318866420431,"in-between"
2022-01-01,2348005.10867885,22593127.0764935,0,-20245121.9678147,102792915.94459,0.065,18305.5877709544,3686.402542,38.5482330314506,"in-between"
2022-01-02,2550000,256415.524699695,0,2293584.47530031,105086500.41989,0.065,18714.0343213504,3780.315874,42.5388046820463,"in-between"
2022-01-03,789572.769663062,1870329.33457491,0,-1080756.56491185,104005743.854979,0.065,18521.5708234893,3835.395991,44.8027727056,"in-between"
2022-01-04,2e+05,244173.207532048,0,-44173.207532048,103961570.647447,0.065,18513.704361874,3769.40494,42.6353655735305,"in-between"
2022-01-05,7240269.40641504,3076089.53369754,0,4164179.8727175,108125750.520164,0.065,19255.2706405772,3794.90813,43.767548926173,"in-between"
2022-01-06,5473492.57644532,13160300.2322099,164410.596429636,-7851218.25219424,100274532.26797,0.065,17857.1084860768,3556.906227,36.5230245744698,"in-between"
2022-01-07,3746527.75737705,13574883.6352216,0,-9828355.87784456,90446176.3901253,0.065,16106.8533297483,3416.826009,33.0550454679763,"in-between"
2022-01-08,842750.24579796,7503767.87900411,33296.194060417,-6694313.82726657,83751862.5628587,0.065,14914.71525092,3201.794574,28.5703306550758,"Oversold"
2022-01-09,1121693.97832066,683898.455562685,0,437795.522757978,84189658.0856167,0.065,14992.6788371646,3101.040902,26.7397138655259,"Oversold"
2022-01-10,977762.85674026,3510735.29622199,55361.308971525,-2588333.74845325,81601324.3371634,0.065,14531.7426901798,3156.967262,29.4422244839319,"Oversold"
2022-01-11,2085047.51547339,2138620.59211045,0,-53573.0766370592,81547751.2605264,0.065,14522.2022792718,3086.729002,28.0430682826752,"Oversold"
2022-01-12,858055.945920108,61007.457296354,0,797048.488623754,82344799.7491501,0.065,14664.1424210815,3246.413723,35.5427318268447,"in-between"
2022-01-13,2184016.60421996,193958.342332063,0,1990058.2618879,84334858.011038,0.065,15018.5363581301,3378.035895,41.0011069589506,"in-between"
2022-01-14,345699.06163412,846430.868759503,0,-500731.807125383,83834126.2039126,0.065,14929.3649404228,3256.758866,37.8229113814185,"in-between"
2022-01-15,2073759.04486564,965707.8379801,0,1108051.20688554,84942177.4107982,0.065,15126.6891279504,3311.986061,40.0999547759579,"in-between"
2022-01-16,1429938.69395072,174602.72028506,0,1255335.97366566,86197513.3844638,0.065,15350.2421095621,3331.246655,40.9126668051814,"in-between"
2022-01-17,0,2272446.88977357,0,-2272446.88977357,83925066.4946903,0.065,14945.5597867257,3356.295444,42.0145369310642,"in-between"
2022-01-18,405029.043630324,1650852.35414353,0,-1245823.3105132,82679243.1841771,0.065,14723.7008410178,3216.592981,37.7826816269951,"in-between"
2022-01-19,5757915.53461972,10779587.1861475,0,-5021671.65152783,77657571.5326492,0.065,13829.4305469101,3166.453912,36.3669058837906,"in-between"
2022-01-20,309594.242805219,5831580.261226,0,-5521986.01842078,72135585.5142285,0.065,12846.0631737667,3097.021466,34.4422038544946,"in-between"
2022-01-21,8199381.25819159,32825781.4999821,8374097.01710487,-33000497.2588954,39135088.2553331,0.065,6969.26229204562,3015.588778,32.2841256928245,"in-between"
2022-01-22,1492325.52137228,4751949.47230252,1371730.46345834,-4631354.41438858,34503733.8409445,0.065,6144.50054701752,2564.343342,23.4978754288346,"Oversold"
2022-01-23,771244.739165483,188553.239793347,0,582691.499372136,35086425.3403167,0.065,6248.26752635776,2407.377852,21.3238882482283,"Oversold"
2022-01-24,4280368.95756422,3383678.75213333,267895.110640737,628795.094790146,35715220.4351068,0.065,6360.24473501902,2537.836728,27.340793441167,"Oversold"
2022-01-25,1392995.76370758,450000,0,942995.76370758,36658216.1988144,0.065,6528.1754874601,2447.831512,25.8707888833283,"Oversold"
2022-01-26,1314329.44622095,716136.815599363,0,598192.630621584,37256408.829436,0.065,6634.70294222832,2465.21923,26.6908110179915,"Oversold"
2022-01-27,6636098.93661293,1001412.62403046,0,5634686.31258247,42891095.1420184,0.065,7638.14023077041,2470.430412,26.9516215429246,"Oversold"
2022-01-28,3207333.00761696,2279022.49735124,0,928310.510265723,43819405.6522842,0.065,7803.4558010917,2411.863855,25.8390170175019,"Oversold"
2022-01-29,382496.62388693,207506.054365921,0,174990.569521009,43994396.2218052,0.065,7834.61850525298,2551.111074,32.9285132478869,"in-between"
2022-01-30,577135.507347425,164250.307586707,0,412885.199760718,44407281.4215659,0.065,7908.14600658023,2603.603872,35.434275165798,"in-between"
2022-01-31,379225.117087935,188342.209145579,0,190882.907942356,44598164.3295082,0.065,7942.1388532001,2610.182406,35.7581921423184,"in-between"
2022-02-01,1242545.14860303,278879.835087371,0,963665.313515659,45561829.6430239,0.065,8113.75048437412,2689.220867,39.6740751053285,"in-between"
2022-02-02,1151659.4602126,400086.425148805,0,751573.035063797,46313402.6780877,0.065,8247.59225774165,2797.434855,44.6487950735479,"in-between"
2022-02-03,47500,2049624.79441503,0,-2002124.79441503,44311277.8836727,0.065,7891.04948613349,2690.319739,41.0410552360176,"in-between"
2022-02-04,3470137.60011515,100526.057021096,0,3369611.54309406,47680889.4267667,0.065,8491.11729517764,2667.256728,40.2862545462514,"in-between"
2022-02-05,702916.618885608,1085214.57968973,0,-382297.960804124,47298591.4659626,0.065,8423.0368364043,2993.09944,53.3423500709689,"in-between"
2022-02-06,1848501.49024812,3114497.53658095,0,-1265996.04633283,46032595.4196298,0.065,8197.58548568749,3018.673398,54.1889608025831,"in-between"
2022-02-07,8108814.71732666,1786990.49007623,0,6321824.22725043,52354419.6468802,0.04,5737.47064623345,3062.805808,55.683378271359,"in-between"
2022-02-08,1408588.10818518,295587.043926237,0,1113001.06425894,53467420.7111391,0.04,5859.44336560429,3149.953286,58.5582702352288,"in-between"
2022-02-09,1344881.85443958,0,0,1344881.85443958,54812302.5655787,0.04,6006.82767841959,3127.438107,57.5200736882301,"in-between"
2022-02-10,313012.00164612,6062403.12030991,0,-5749391.11866379,49062911.4469149,0.04,5376.75741883999,3240.921044,61.2492373306508,"in-between"
2022-02-11,128808.238648656,5995712.32290865,0,-5866904.08426,43196007.3626549,0.04,4733.80902604438,3081.911502,54.0848272459809,"in-between"
2022-02-12,2713699.60183424,1370597.45278754,0,1343102.1490467,44539109.5117016,0.04,4880.99830265223,2930.563169,48.2943398128562,"in-between"
2022-02-13,307430.837763805,348611.000406986,0,-41180.162643181,44497929.3490585,0.04,4876.485408116,2918.085367,47.839590282218,"in-between"
2022-02-14,2461614.21209324,0,0,2461614.21209324,46959543.5611517,0.04,5146.25134916731,2889.235678,46.743651265972,"in-between"
2022-02-15,5343409.75990063,2598508.64254258,0,2744901.11735805,49704444.6785097,0.04,5447.06243052162,2935.6455,48.7765746160211,"in-between"
2022-02-16,2491053.15521119,3131432.99427662,0,-640379.839065425,49064064.8394443,0.04,5376.8838180213,3179.300207,57.8693654850916,"in-between"
2022-02-17,938929.774076755,1226739.91542825,0,-287810.141351491,48776254.6980928,0.04,5345.34298061291,3128.640781,55.6571878993047,"in-between"
2022-02-18,5547096.21605882,7734459.11548146,0,-2187362.89942264,46588891.7986702,0.04,5105.63197793646,2881.613122,46.3522748065953,"in-between"
2022-02-19,452111.709013018,2757383.18081536,0,-2305271.47180234,44283620.3268678,0.04,4852.99948787593,2792.303848,43.5195087765186,"in-between"
2022-02-20,959457.946320142,1636183.24710674,0,-676725.300786602,43606895.0260812,0.04,4778.8378110774,2768.971652,42.7838719214631,"in-between"
2022-02-21,548617.657996766,695185.776373208,0,-146568.118376442,43460326.9077048,0.04,4762.77555152929,2632.491399,38.6665587374671,"in-between"
2022-02-22,1674717.94650246,2621628.99944807,0,-946911.052945607,42513415.8547592,0.04,4659.00447723389,2574.513384,37.0360012526889,"in-between"
2022-02-23,6044890.71968285,1232141.74690962,0,4812748.97277323,47326164.8275324,0.04,5186.42902219533,2644.153656,40.2929292459384,"in-between"
2022-02-24,5136978.52628152,8662936.40780608,0,-3525957.88152456,43800206.9460079,0.04,4800.02267901456,2594.700959,38.7596885419425,"in-between"
2022-02-25,2760603.15644639,3776340.01114738,0,-1015736.85470099,42784470.0913069,0.04,4688.70905110212,2599.93357,39.0240833898482,"in-between"
2022-02-26,2449501.56728628,1848691.54788924,0,600810.019397039,43385280.1107039,0.04,4754.55124500865,2771.89051,47.1058964420365,"in-between"
2022-02-27,3021139.24786446,4306640.35598753,0,-1285501.10812308,42099779.0025808,0.04,4613.67441124174,2785.338957,47.689843657238,"in-between"
2022-02-28,3417574.70649228,1901131.44939894,0,1516443.25709335,43616222.2596742,0.04,4779.85997366292,2629.483121,41.9146355156136,"in-between"
2022-03-01,4243082.38108159,3340906.3349958,0,902176.046085793,44518398.30576,0.04,4878.72858145315,2919.294962,53.2513783052454,"in-between"
2022-03-02,2919198.37568353,2736507.93085858,0,182690.444824945,44701088.7505849,0.04,4898.7494521189,2977.27604,55.1378758764819,"in-between"
2022-03-03,2484653.36899104,2434290.99745005,0,50362.3715409879,44751451.1221259,0.04,4904.26861612339,2953.315776,54.1651347802678,"in-between"
2022-03-04,24279.7245149,9247628.85636074,0,-9223349.13184584,35528101.9902801,0.04,3893.49062907179,2836.906337,49.5878899548519,"in-between"
2022-03-05,41439.15532346,21037.366383498,0,20401.788939962,35548503.77922,0.04,3895.72644155836,2619.356138,42.3800979980696,"in-between"
2022-03-06,0,237709.660404739,0,-237709.660404739,35310794.1188153,0.04,3869.67606781537,2668.705979,44.3559583089866,"in-between"
2022-03-07,631204.064589127,1548212.70535971,0,-917008.640770579,34393785.4780447,0.04,3769.18197019668,2558.359874,40.9727066006708,"in-between"
2022-03-08,4187115.99596816,419594.279535574,0,3767521.71643258,38161307.1944773,0.04,4182.06106240847,2498.658865,39.2292863074441,"in-between"
2022-03-09,878907.663629876,77770.346597386,0,801137.31703249,38962444.5115098,0.04,4269.8569327682,2576.627154,42.6607578950759,"in-between"
2022-03-10,115000,72024.998492767,0,42975.001507233,39005419.513017,0.04,4274.56652197447,2731.037685,48.8238325100165,"in-between"
2022-03-11,348092.796147596,98155.496510723,0,249937.299636873,39255356.8126539,0.04,4301.95691097577,2611.464723,44.8074381733477,"in-between"
2022-03-12,448000,286058.706177664,0,161941.293822336,39417298.1064762,0.04,4319.70390207959,2562.832354,43.2491105099799,"in-between"
2022-03-13,0,1751543.40171809,0,-1751543.40171809,37665754.7047581,0.04,4127.75394024747,2579.458136,43.9665697210457,"in-between"
2022-03-14,535535.084093367,353034.920177492,0,182500.163915875,37848254.868674,0.04,4147.75395821085,2518.492845,41.8759526347383,"in-between"
2022-03-15,68008.61820406,19666.390624881,0,48342.227579179,37896597.0962532,0.04,4153.05173657569,2591.542041,45.2361395766587,"in-between"
2022-03-16,2050538.08264012,924426.693977012,0,1126111.38866311,39022708.4849163,0.04,4276.46120382644,2620.363852,46.5491043896201,"in-between"
2022-03-17,5348613.69297421,1171159.07771332,0,4177454.6152609,43200163.1001772,0.04,4734.26444933449,2771.759457,52.9325658577318,"in-between"
2022-03-18,805029.603403529,69835.05381926,0,735194.549584269,43935357.6497615,0.04,4814.83371504235,2817.401075,54.6894107180161,"in-between"
2022-03-19,354674.37822075,39660.85393398,0,315013.52428677,44250371.1740482,0.04,4849.35574510118,2945.74591,59.2909763709013,"in-between"
2022-03-20,405074.06,246056.08329193,0,159017.97670807,44409389.1507563,0.04,4866.78237268562,2947.226158,59.3422613169412,"in-between"
2022-03-21,292177.485235911,597371.995700135,0,-305194.510464224,44104194.6402921,0.04,4833.33639893612,2860.641961,54.979245139723,"in-between"
2022-03-22,4904090.45649569,2722398.46115074,0,2181691.99534495,46285886.635637,0.04,5072.42593267255,2896.586932,56.4120062949094,"in-between"
2022-03-23,2551024.75153674,1474734.28828,0,1076290.46325674,47362177.0988938,0.04,5190.37557248151,2969.784984,59.2556457682482,"in-between"
2022-03-24,2985929.33261934,240935.702069831,0,2744993.63054951,50107170.7294433,0.04,5491.19679226775,3028.835258,61.4410888173429,"in-between"
2022-03-25,1544207.87442018,1801775.36039154,0,-257567.485971361,49849603.2434719,0.04,5462.97021846267,3106.657024,64.1687934153265,"in-between"
2022-03-26,1454438.82822944,44799.862262931,0,1409638.96596651,51259242.2094384,0.04,5617.45120103435,3106.072054,64.1320681438657,"in-between"
2022-03-27,2703647.504882,2139890.78243637,0,563756.722445624,51822998.931884,0.04,5679.23275965852,3140.875711,65.4008375461026,"in-between"
2022-03-28,3744588.9451241,209854.544584348,0,3534734.40053975,55357733.3324238,0.04,6066.60091314233,3285.173097,70.1200965929995,"Overbought"
2022-03-29,2991370.59614555,8536179.10520669,0,-5544808.50906114,49812924.8233626,0.04,5458.95066557399,3328.934125,71.3944005155945,"Overbought"
2022-03-30,2288894.82190967,1192993.98846546,0,1095900.8334442,50908825.6568068,0.04,5579.04938704733,3401.184431,73.4106247155559,"Overbought"
2022-03-31,1672939.87830497,2885476.56131067,0,-1212536.6830057,49696288.9738012,0.04,5446.16865466314,3383.788762,72.093073701446,"Overbought"
2022-04-01,2452773.45227177,241812.042294647,0,2210961.40997713,51907250.3837783,0.04,5688.46579548255,3283.302843,64.852334721693,"in-between"
2022-04-02,2861520.82213669,79128.688681304,0,2782392.13345539,54689642.5172337,0.04,5993.38548134068,3451.196091,70.2319628357267,"Overbought"
2022-04-03,222000,0,0,222000,54911642.5172337,0.04,6017.71424846396,3440.336238,69.4910619391771,"in-between"
2022-04-04,920831.102186729,2491525.91935162,0,-1570694.81716489,53340947.7000688,0.04,5845.58330959658,3521.584725,71.8810738450732,"Overbought"
2022-04-05,4090796.02345111,2882319.6135036,0,1208476.40994751,54549424.1100163,0.04,5978.01908054973,3520.967118,71.8350067612691,"Overbought"
2022-04-06,854500,6001000.41750969,0,-5146500.41750969,49402923.6925066,0.04,5414.01903479524,3422.969884,64.7446756703542,"in-between"
2022-04-07,3913944.80365327,3110657.97057724,0,803286.833076027,50206210.5255826,0.04,5502.050468557,3171.371104,50.86375697185,"in-between"
2022-04-08,3379516.584458,2778985.3059074,0,600531.2785506,50806741.8041332,0.04,5567.86211552145,3232.834989,53.4872638031379,"in-between"
2022-04-09,624139.212554152,70820.289384918,0,553318.923169234,51360060.7273025,0.04,5628.49980573178,3192.025091,51.5203329255078,"in-between"
2022-04-10,1777962.24198188,1338821.23863896,0,439141.003342922,51799201.7306454,0.04,5676.62484719402,3265.938068,54.7648817592276,"in-between"
2022-04-11,1463766.28369947,14489533.4361121,0,-13025767.1524126,38773434.5782327,0.04,4249.14351542277,3219.159553,52.3757749415171,"in-between"
2022-04-12,8334036.66568191,1810511.63791916,0,6523525.02776275,45296959.6059955,0.04,4964.05036778033,2992.702106,42.6708975915591,"in-between"
2022-04-13,5120237.44251903,3840582.08885727,0,1279655.35366176,46576614.9596573,0.04,5104.28657092134,3038.209422,44.8811361184375,"in-between"
2022-04-14,802861.313246548,1536937.71662224,0,-734076.403375695,45842538.5562816,0.04,5023.83984178428,3121.399823,48.7695197737984,"in-between"
2022-04-15,640736.527755437,4636935.27758904,0,-3996198.7498336,41846339.806448,0.04,4585.90025276142,3023.417212,44.7640056504045,"in-between"
2022-04-16,1302705.40861872,299772.036033338,0,1002933.37258538,42849273.1790333,0.04,4695.81075934612,3045.428075,45.8401243851709,"in-between"
2022-04-17,813000,1822522.63242159,0,-1009522.63242159,41839750.5466117,0.04,4585.17814209444,3066.358014,46.8995053324361,"in-between"
2022-04-18,1762269.23123674,4661464.92987352,0,-2899195.69863677,38940554.847975,0.04,4267.4580655315,2995.719421,43.7865426415232,"in-between"
2022-04-19,5940660.43839487,382510.936926796,0,5558149.50146808,44498704.349443,0.04,4876.57033966499,3061.890571,47.3143839538555,"in-between"
2022-04-20,1851735.7496568,1188187.99670954,0,663547.752947253,45162252.1023903,0.04,4949.28790163181,3104.688448,49.5209559088168,"in-between"
2022-04-21,2195464.32357285,1638992.75069041,0,556471.572882446,45718723.6752727,0.04,5010.27108770112,3079.676478,48.2491351169158,"in-between"
2022-04-22,120000,4664545.18904815,0,-4544545.18904815,41174178.4862246,0.04,4512.23873821639,2987.488876,43.7856134953543,"in-between"
2022-04-23,938596.221187511,2498156.33208283,0,-1559560.11089532,39614618.3753293,0.04,4341.32804113197,2967.085285,42.840973742294,"in-between"
2022-04-24,656399.097323806,1930953.98965372,0,-1274554.89232992,38340063.4829994,0.04,4201.65079265746,2940.687978,41.5908017404939,"in-between"
2022-04-25,1584641.1852391,2869896.79362126,0,-1285255.60838216,37054807.8746172,0.04,4060.80086297175,2922.901865,40.7283917019596,"in-between"
2022-04-26,194885.76699646,974759.104705295,0,-779873.337708835,36274934.5369084,0.04,3975.33529171598,3008.336347,46.4702032210613,"in-between"
2022-04-27,95398.81003646,93860.771896472,0,1538.03813998798,36276472.5750483,0.04,3975.50384384091,2806.748836,37.2907221658185,"in-between"
2022-04-28,158896.078004653,143582.200963523,0,15313.87704113,36291786.4520895,0.04,3977.18207694131,2889.592223,42.3321785091323,"in-between"
2022-04-29,22000,249022.55074379,0,-227022.55074379,36064763.9013457,0.04,3952.30289329816,2932.455084,44.8046685434939,"in-between"
2022-04-30,107298.18263333,756939.070035191,0,-649640.887401861,35415123.0139438,0.04,3881.1093713911,2817.489882,39.8673787311947,"in-between"
2022-05-01,27503.41107993,129050.955379763,168555.731140749,-270103.275440582,35145019.7385032,0.04,3851.50901243871,2738.174136,36.8503165278697,"in-between"
2022-05-02,329762.35599478,0,0,329762.35599478,35474782.094498,0.04,3887.6473528217,2832.513107,42.4308158778681,"in-between"
2022-05-03,47659.85360533,16400.516288877,0,31259.337316453,35506041.4318145,0.04,3891.0730336235,2861.372376,44.0593915551327,"in-between"
2022-05-04,242009.330162658,82127.913307848,0,159881.41685481,35665922.8486693,0.04,3908.59428478567,2786.047248,40.8140057903778,"in-between"
2022-05-05,700500.928465763,815493.088104497,0,-114992.159638734,35550930.6890306,0.04,3895.99240427732,2942.052313,49.1655942639293,"in-between"
2022-05-06,2905508.78553505,1091069.4188731,0,1814439.36666195,37365370.0556925,0.04,4094.83507459644,2753.936567,41.5516521712453,"in-between"
2022-05-07,0,456575.317195785,0,-456575.317195785,36908794.7384967,0.04,4044.7994233969,2699.707247,39.6455908680255,"in-between"
2022-05-08,3629352.23980802,675391.049134267,0,2953961.19067375,39862755.9291705,0.04,4368.52119771731,2641.229107,37.640438773403,"in-between"
2022-05-09,4713832.12123286,2559864.52612324,89072.228399771,2064895.36670985,41927651.2958803,0.04,4594.81110091839,2517.829922,33.7601806935564,"in-between"
2022-05-10,3188832.06956299,772378.210072776,0,2416453.85949022,44344105.1553705,0.04,4859.62796223239,2249.890962,27.2028315744081,"Oversold"
2022-05-11,36601573.5699315,7974015.96159664,398442.024963198,28229115.5833717,72573220.7387422,0.04,7953.22966999915,2344.797716,32.2244373126582,"in-between"
2022-05-12,4997375.39392278,7852186.37985246,2581877.49893994,-5436688.48486963,67136532.2538726,0.04,7357.42819220522,2080.910244,26.7078195406583,"Oversold"
2022-05-13,3040687.00390613,2651692.53251116,0,388994.471394971,67525526.7252676,0.04,7400.05772331699,1966.699171,24.7342163896488,"Oversold"
2022-05-14,5604189.5791953,455887.458483333,0,5148302.12071196,72673828.8459795,0.04,7964.25521599776,2010.214051,26.9491510835191,"Oversold"
2022-05-15,649940.536476993,0,0,649940.536476993,73323769.3824565,0.04,8035.48157615962,2064.229358,29.7141500985461,"Oversold"
2022-05-16,524775.359555107,1065620.30094938,0,-540844.941394276,72782924.4410622,0.04,7976.21089765066,2147.047448,33.8484572231495,"in-between"
2022-05-17,439500,0,0,439500,73222424.4410622,0.04,8024.3752812123,2025.888698,30.9776891375875,"in-between"
2022-05-18,1383225.40208866,908101.36527635,0,475124.03681231,73697548.4778745,0.04,8076.44366880817,2095.178885,34.404085906804,"in-between"
2022-05-19,1945201.03560625,3378032.41475313,0,-1432831.37914688,72264717.0987277,0.04,7919.42105191536,1915.177123,30.2087170990493,"in-between"
2022-05-20,465000,458003.947383603,0,6996.05261639698,72271713.1513441,0.04,7920.18774261305,2023.848259,35.3355355720406,"in-between"
2022-05-21,937914.373230462,68361.704974053,0,869552.668256409,73141265.8196005,0.04,8015.48118570964,1963.99094,33.8600919174944,"in-between"
2022-05-22,256263.402974634,988989.682575165,0,-732726.279600531,72408539.5399999,0.04,7935.18241534246,1978.147133,34.5560678695489,"in-between"
2022-05-23,232219.790100819,686244.054913975,0,-454024.264813156,71954515.2751868,0.04,7885.42633152732,2046.64635,37.9581084711063,"in-between"
2022-05-24,2869888,1610678.93815873,0,1259209.06184127,73213724.3370281,0.04,8023.42184515376,1974.581194,35.8468311425054,"in-between"
2022-05-25,558457.894667364,630683.447718963,0,-72225.553051599,73141498.7839765,0.04,8015.50671605222,1979.770545,36.12235677312,"in-between"
2022-05-26,3977694.24384021,11433697.7539251,0,-7456003.51008488,65685495.2738916,0.04,7198.41044097442,1944.842845,35.0318007550396,"in-between"
2022-05-27,870426.367982062,2221297.86891839,1308350.67882848,-2659222.17976481,63026273.0941268,0.04,6906.98883223307,1807.969474,31.0727970507302,"in-between"
2022-05-28,1064607.5244732,353781.827797553,0,710825.696675644,63737098.7908024,0.04,6984.88753871807,1724.875734,28.9349335992766,"Oversold"
2022-05-29,0,14190,0,-14190,63722908.7908024,0.04,6983.33247022492,1798.694855,33.3238316696448,"in-between"
2022-05-30,285980.075031641,1549929.57341266,0,-1263949.49838102,62458959.2924214,0.04,6844.81745670371,1814.98316,34.2881813093444,"in-between"
2022-05-31,68559.037745027,1510108.86140987,0,-1441549.82366484,61017409.4687566,0.04,6686.83939383634,1995.936484,43.9814662849805,"in-between"
2022-06-02,125573.380393967,1118484.9200598,0,-992911.539665833,60024497.9290907,0.04,6578.02717031131,1828.892655,38.098105918456,"in-between"
2022-06-03,2176000,100765.382632615,0,2075234.61736738,62099732.5464581,0.04,6805.4501420776,1833.089841,38.3264060344375,"in-between"
2022-06-04,88002.366800044,40098.944569144,0,47903.4222309,62147635.968689,0.04,6810.6998321851,1776.979907,36.39400073648,"in-between"
